essay_id_comp,prompt_name,full_text,rater1_domain1,rater2_domain1,domain1_score,holistic_essay_score
5978,3,The features of the setting affect the cyclist in many ways. The features of the setting that affect the cyclist is the lact of information on were to go and the lack of water. This was a problem because he needed water for his trip and directions on were to go.  ,1,1,1,1
5979,3,"The features of the setting affected the cyclist in a negative way. He was in the desert, which is dry and hot. I was traveling through the high deserts of California in June.""""(Kurmaskie @NUM1). Also, the  temperature was hot and made every thing around him hot, ""brackish water faling somewhere in the neighborhood of two hundred degrees"""" (Kurmaskie @NUM1). Since he was in the desert, there was no escape from the sun. The text  states, ""The sun was beginning to beat down""(Kurmaskie @NUM3). The cyclist was all alone in the road with none around him either so into he passed out, no one could help him. "" and the growing realization that I could drop from heatstroke on a gorgous day in June""(Kurmaskie @NUM1). """"About forty miles into the pedal, I arrived at the first 'town' but on that morning it fit the traditional definition of a ghost town."""" (Kurmaskie @NUM3). Thesettings that the cyclist was riding in wasn't good ones and so they negativly affected him; causing him to be dehydrated and tiredin the end.""",2,2,2,2
5981,3,"I believe the features of the cyclist affected him because he was impatient and trustworthy he tock the old mens advice to take an hr of his time bay taking a short cat, if he would of stayed true to the mep he wouldn't of almost ared of heat but his impatientress got the best of him so he took the shortcut. After his experence he new haes to stat ?? to the mep and not trust people who havent seen changes in the last few years.  ",1,1,1,1
5982,3,"The setting effects the cyclist because of the setting were diffrent the story would not of made sense. The setting of the story is not and dry with scaterd ghost towns. When he reaches the first town"" he sees ""One ramshackle sheds several rusty pumps and a coral that couldnt hold the lamesh mule."" If the setting had the problem of no water so there would be no conflict in the story, ""In the story the speeker says ""I was travling through the high deserts of California"" that are very hot and dry, and he says ""This causes the problem of it being hot and dry if the seting was a forest in @DATE1 he wouldn't have as much of a problem needing water which would of made the story much less exciting.""",2,2,2,2
5984,3,The cyclist was riding through a tower when he stopped for directions. These old men told him to take a short cut and he did and got lost. He was in a ghost town in the desert. In conclusion the desert is hot.,1,1,1,1
5985,3,"The affects of the cyclist is if it does not change. it cut hurt a lot of people feeling because they @CAPS1 don't care about the cyclist. I'm one of them people who does not care about it cause it does not affect me or anyone I know. It is a big deal to write people, some of them @CAPS1 blow stuff up. They talking on tiv and on the radio making all this stuff they say is made up. I don't believe to I see it. That @CAPS1 not for black people because it has not did anything to us. We really don't care about the affects of the cyclist.",0,0,0,0
5991,3,"The features in the setting affected the cyclist in many ways. Initially, when the cyclist went through the road with the big snake in the middle of it made him keep cations and very unease. Furthermore, the desert and nothing around gave the cyclist of abandoness and no help for when he is I trouble. Finally, the cyclist is greatly relieved when he sees the bait store and that people are there. The features in the setting greatly affected the cyclist on his ride.",1,2,2,2
5992,3,"The features of the setting in Rough Road Ahead:Do Not Exceed Posted Speed Limit,"" by Joe kurmaksie,greatly affect the cyclist and put him through many hardships that he probably could have avoided.The old cotagers told him about a path they thought was right,but was hard and did not get him to the right place.The features of the setting are described as ""flat road was replaced by short rolling hills.""""",1,1,1,1
5994,3,"Many different characteristics in a setting and determine the outcome of an event there. Im the story, Rough Road Ahead Do Not Exceed Posted Speed Limit, the cyclists journey was affected my a few weather relouded things. The heat was an extreme thing that showed him down and in most cases detened him from reading his maximum level of ability. Also the time of your in which this labes place, greatly affects the cyclist. Lastly, the type of road and amount of ground that he has to cover after affects his performance. Overall, setting can be a determining factor in a journey as they life",2,2,2,2
5997,3,"Some features of the setting affect the cyclist. First the cyclist followed the old codgers advice of how to get to Yosemite National Park. Their advice was no use and didnt help her in the end. Next, a tarlike substance oozed out"" of what she thoot was going to be water. Then the terrain changed to ""short, rolling hills"", which wasnt helping, her bike better. Lastly, """"tumble weeds crossed my path and a ridiculously large snake"", slowed her down. All of these road blocks in the setting affected the cyclist.""",2,2,2,2
6001,3,An example of the setting affecting the cyclist is when he has the lock of water in a ghost town in just eliterat. He frind the water but e tar like substance come out and it tasted like battery. When he left he had to go through rough road which he couldn't travel that fast leanes of the condition of the road.,1,1,1,1
6008,3,"The features of this setting affect the cyclist in many ways. The setting is a dessert so by common knowledge you know that it is going to be hot and dry. Because it is hot the cyclist needs more water because he is getting dehydrated. And when he is on his low of water because it is dry into mouth gets drys. @CAPS2 because he is in the dessert he sees wild sometime dangerous animals, in the story he sees a ridiculously @CAPS1 diamondbrock snake, which I believe are venomous, @CAPS2 'because ' of the extreme heat of the dessert he realizes that he had ??? chance of dropping from heatstroke. @CAPS2 the writer said that the dessert had short rolling hills and rough road ahead ??? would leave worn the cyclist out. Because of this terrain the cyclist way affects.",1,1,1,1
6018,3,"The features of the settings affect in the story ""Do Not Exceed posted speed Limit"" it is the morning and everyone is still sleep and he wakes in the morning for something to do when he pull up to the first plase he thinks that they are all old and crazy and he thinking that the places needs fixing because the houses are falling apart. Then..leaves and see these wide bunch of hills. inconclusion I would never do all the riding he did.  ",1,2,2,2
6022,3,"The features of the setting affect the cyclist.The features of the setting, or nature, affect the cyclist because they are wearing her out. The cyclist is going to the city of of yosemite but some guys gave her a short cut. Through this shortcut are hills and heat and lack of water. @CAPS1 describes this by saying, I wiped the sweat from my eyes to make sure it wasn't a mirage, and tried not to get too excited."" @CAPS1 is excited that there is a building that @CAPS1 might get some water from. Also, @CAPS1 wiped the sweat from her eyes meaning it is hot outside and @CAPS1 is sweating and losing water. Therefore, the features of the setting affect the cyclist.""",2,2,2,2
6027,3,"Ghost towns are not exactly the most inviting place for a cyclis trunning low on water supply. In Rough road ahead: do not exceed speed limit"" the cyclist is affected in many ways by his surrounding settings. Starting off on a warm day with the sun bright start off as a good thing, while his mood is still fresh and happy expressions play on his face. But as he moves on he speaks of how ""The sun was beginning to beat down"" expressing his remorse of listening to the old men that led him on their ""shortcut."" Along the road he comes to his first let-down, a ghost town with ""one ramshackle shop, several rusty pumps and a corral that couldn't hold the lamest male."" @CAPS1 he tries to pump the water from the corral but gets a ""battery-acid"" flavor and is forced to continue onward with little left to drink. This affects his mood to pity for himself and anger at the men who put him into the predicament. By the end he is relieved though when he comes to GARY & @CAPS2 FISH CAMP, a place with a working sink full of cold water. He says he ""had an overwhelming urge to seek out @ORGANIZATION1, kiss them and buy some bait."" His thankfulness is expressed to men he doesn't even know but because they were the light at the end of his long, dark and very exhausting tunnel.""",3,3,3,3
6029,3,"The features of the selling effect the cyclist a lot. One factor that would effect the cyclist would be the heat. Also, because of this factor, he's pobably suffering from lack of water. He's probably really hot seeing he's the only one cut in the middle of nowhere for what looks like miles. Another feature of the setting that would probably effect the cyclist is the thought of there @MONTH1 be a car around this next turn. If he can't see around the next turn he doesn't know is coming. The cyclist could also be thinking about when the next town will show up.",1,1,1,1
6030,3,"The setting puts a great deal of stress on the cyclist. The biggest issue he faces is the weather. He is a cyclist traveling through the high deserts of @LOCATION1 in June."" He had been riding his bike all day and he was soon going to run out of water. Just when he thought he could drink more water, he drank ""water feeling somewhere in the neighborhood of two hundred degrees."" The weather being so hot and humid, did not help the cyclist throughout his journey. Another factor of the setting that affected the cyclist was the terrain. ""Flat road was replaced by short, rolling hills,"" is a main problem the cyclist faced. These changes in terrain played into the fact that the weather did not cooperate. The hills made the cyclist work harder therefore use more energy. Luckily the terrain had a positive affect on the cyclist as well. The stones he found on the ground, helped keep his mind off the thirst. There were many factors of the setting that negatively and positively affected the cyclist throughout his adventure.""",3,2,3,3
6033,3,"The features of the setting in Do Not Exceed Posted Speed Limit"" affect the main character the cyclist. The cyclist is biking ""through the high desert of california in June."" So naturally it can be infereal that it is not and dry, making water a delicacy. As the cyclist is passing through a ghost town and a pump that releases ""a tarlike substance followed by brackish water"" he is runningout of his precious water. The surrounding landscape of lonely hills tumbleweeds and snakes does not inspire confidence. In fact, the cyclist feels that ""l cald drop from heat stroke on a gorgeous day in June."" He finds an old Grape Juice Factory no longer in service causing more anxiousness and dispare l have had an experience similar to this where l wat out walking in a state park in the @DATE1. I was freezing, and a desolate landscape of snow covered trees made me feel at if I'd never be warm again similar to He cyclist who's environment made him feel hes wald die of dehydration. So, as can be seen. He setting of this short story affects the cyclist.   """,3,3,3,3
6035,3,"In the story Do not exceed posted speed limit""""  the author Joe Kurmaskie tells you that there many things you have to go through before you get there. The example is when """"he stops and asks for directions to Yosemite state park"""". Because he did what to get lost. When he had to and other towns. The next example is when he came to a rock in the road:  And had to get water form a old rusted pump because he had really no water left in his water bottle""",1,1,1,1
