essay_id_comp,full_text,domain1_score,prompt_name,task,holistic_essay_score
4160E6DB0298,"Dear Principle,

Making students not participate in sports or another activities unless they have a grade B average isn't fair for many reasons. First of all, many students have a grade C average. Which is saying that it's difficult to keep a grade B average. Many students wouldn't be participating in sports or other activities. For those of the students that are maintaining a grade B average or higher that would want to be in sports probably wouldn't be able to because there aren't many, so there wouldn't be enough to have a team. The school would be missing out on so much if you did this.

Grades are important but many students don't want to only focus on school work, it makes them stressed. Keeping a grade B average is a hard task for students and keeping them out of sports and after school activities that they enjoy is not completely fair. Having after school activities or sports gets their mind of school. Students make more friends with after school activities which helps them enjoy school more and want to go.

I think the new school policy that students may not participate in sports or other activities unless they have at least a grade B average is not a good policy, as you can see. I think it would be a better idea to make it a grade C average, since most of the students are maintaining one.",3,Grades for extracurricular activities,Independent,0.4
5E33FEEB3EED,"Dear principle,

My opinion on this policy change will not let most students play sports. A lot of students have a C average because a C means your still passing, and you are an average student. Some people might be affected because a learning disability such as dyslexia, and it has not been noticed but they try their hardest. This can go both ways to for or against. This can go both ways because the principle is trying to weed out the kids that are lazy, and don't want to work in school and just play sports. In my opinion i think the policy should not be changed because it would take away from some kids because of their disability's, and those children should have that opportunity. I agree with both sides, but I think not changing the rule would make more sense. Both sides do have a valid argument in the matter.

That is my opinion on the principles policy change. Both sides have a valid argument, and that the policy should not be changed for kids with a learning disability that has not been recognized.",2,Grades for extracurricular activities,Independent,0.2
B6D2D0599D30,"I think that this policy will make kids that want to play sports be forced to get better grades & keep a higher average which will be better for the school & the children that are in the school that play sports. A few supporting details are that this new policy will help the school have more activities because if a school has a good overall average then the government will be more willing to give them resources & it would make parents have more faith in school & the parents will know that they're sending their kids to a good school that will insure that they get good grades. It would also reflect to the community how good the school is & how they make sure that your kids will get better grades.

But this policy still isn't perfect because it says in the article that the majority of kids in the school have a C average and if they want people that are playing sports to have a B average there should be a way to help kids with a C average get better grades so they can play sports.

My conclusion is that this policy is a good way to make kids get better grades if they want to play sports but there should be a way that will help the kids with a C average to get a B average so they can play sports",3,Grades for extracurricular activities,Independent,0.4
A926E278BB9D,"STUDENT_NAME

ADDRESS_NAME

Dear principal,

I disagree with you changing the policy to having to have at least a grade B to participate in sports and other activities. I disagree because a lot of people have a grade C which is an average grade. Some students are trying their hardest to get higher that a grade C but maybe don't get the subject that they have that grade in. I believe that if a student has at least a C that they are allowed to play sports and participate in other activities. If a student has a grade D or a Grade F than it would be different because those are failing grade but a grade C is not.

I also think that some kids with lower grades maybe having troubles at home or even with friends at school. If they are allowed to play sports and participate in activities at school that they could make more friends and get away from home a little bit more which may raise their grades. I also think that letting students play sports and participate in sports even if they have a grade C they could get good exercise instead of going straight home and playing video games. I don't think that keeping students with a grade C from playing sports and participating in activities will help them to get their grade up it would most likely make them mad. I do not think that you should keep students with a grade lower that a C from playing sports and participating in other activities.

Sincerely,

STUDENT_NAME",3,Grades for extracurricular activities,Independent,0.4
9F113E685AD0,"Dear Principal,

My name is STUDENT_NAME and I am one of your students attending SCHOOL_NAME. My view on you changing the policy is out of the question. Yes there are some reasons that might be helpful but students that love sports shouldn't have to be anything less that what is expected of them. The policy should remain the same because some kids that are very talented in sports more than others, may struggle in just one specific class. Most students that have a B average are not participating in sports at our school.

Many high school and middle school students struggle in the some of the same classes such as Math, History/Social Studies, English, Science/Biology/Chemistry. These are all tough classes but could be more difficult for students in different areas of the subject. For example, if our high school football team is going to the championships and our star player/quarter back has an 85% in Biology and is turning in a minor paper due 2 days before game time, and the teacher grades it as a C. This student with an 85% in that class has a B right now but if them get a C on a minor paper there grade could drop to somewhere in the low 80's or high 70's which no longer is considered a B average. Your star player and quarter back is out for the game and possible risk loosing the championship all because of one small paper.

There are many clubs out there for students to join and have fun in, but more than likely half the students in those clubs don't play sports and have at least a B average. Think of all the kids that aren't in those clubs that do play sports and are just short of a B average. People with an A average like you participate in Science Olympiad, Book clubs, and math clubs. But others who play Volleyball, Cross Country, Basketball, Wrestling, Track, Softball, Swimming and so on may not be capable of being in those clubs due to class grades. If you change the policy and make it so only people with a B average can play sports then you might be cutting out half of the school from your sport programs.

Please consider my reasoning about why the school sports policy should not be changed. Some that are very talented in sports more than others, may struggle in just one specific class, and most students that have a B average are not participating in sports at our school. I hope you will keep it the same.

Sincerely,

STUDENT_NAME",4,Grades for extracurricular activities,Independent,0.6
4D7787F1E2CB,"Dear Principle,

I am against the new rule you have requested us athletes to have in order to join a sport. I write you to let you know our frustration over the reason that you say we have to have a B average to play a sport. I am playing soccer right now and I have a C average in the future I hope to play softball but with your new rule I don't believe it will happen. I encourage you to take away your new rule a lot of people don't like it for the fact that most athletes have a C average. If you are persuaded to have this rule you wont have much athletes playing for our school. For that reason we won't be able to win the championship for soccer.

You are probably expecting us to raise our grade in the subject in which we have a C, but most of the people can't get a B average, but I hope you understand that this rule shouldn't be applied to our school for the many reasons I have stated. A lot of your athletes are frustrated over this new rule.

Sincerely, your student",2,Grades for extracurricular activities,Independent,0.2
3901A0BB6B92,"Dear, Mrs. Principal

It has come to my attention that you are considering changing the needed grade average to be eligible to play sports from a C average to a B average. I encourage you to do so. For I have several reasons why I think you should do this. One is that the reason why schools have sports programs is to mainly encourage the player to improve on their grades so they can play. But, by letting some players who will do the minimum just so they can play pretty much goes against the concept of using sports as motivation to advance in school. That is of my reasons why I think you should change the eligibility. Another is that United States schools are falling behind with other competing countries in education. So by increasing the eligibility to a B average students of this school will have more chances of succeeding academically in school. Kids need to understand that a education is much more important than being able to play.

Although sports can get you scholarships to college you also need the good grades to. Or that talent of being the ""star football player"" or the ""talented baseball player"" won't matter. That is why highly encourage you to change the eligibility from a C average to a A average. Thank you for reading my letter and I hope you highly consider my opinion.

Sincerely,

STUDENT_NAME.",3,Grades for extracurricular activities,Independent,0.4
CDF386816566,"Dear Principal,

Deciding whether or not to change the school policy will be difficult for you I'm sure. I am a student athlete, obviously you would expect me to ask you to keep the policy the same. But, I know changing the policy and making everyone strive and try to make a B average would be a good choice. On the other hand ,some athletes like myself are actually trying to get good or at least average grades. Sometimes a C average is the best we can do for that quarter or semester. After working out , practicing multiple sports each season, games ,traveling, giving the school a good sport reputation, then trying to fit in homework when we're dead tired is hard for most of us. Wouldn't it be hard for you ,too?

Schoolwork to some students is easy . For those students who get a 4.0, 4.2, or 4.5 are using this time as an eighth grader to get ahead of everyone in freshman year. Then, you have some students who have the average grades or the B and C grades, most likely they won't do so well in high school, meaning they get no kind of academic scholarships for college. But, if the same person that had those low B and C grades was great in sports ,they have a chance to get to college or even just have a good high school athletic career. Changing the policy can mess with their futures. Now, is a crucial time for that athlete with the so-so grades to get ahead in his/her athletics, just like the student with the 4.2 GPA is preparing himself for high school.

In conclusion, please keep the policy as it is. Let those athletes have a chance for greatness, changing that policy would be harder than you think on us. I hope I could have influenced your choice even a little, or helped you understand the daily life of a student athlete. Thank you for your time.

Your student ,

STUDENT_NAME",4,Grades for extracurricular activities,Independent,0.6
56C594C8AD61,"In my perspective,

I think the new policy for not letting kids be sports is very unfair to all the other students in the school. Some kids really like to be in sports and other things and they just can't help the fact that they don't know a subject very well. What if they only have one C? Are you really going to hold that against them? All because of one little C? I mean, a C isn't that bad. Kids make mistakes. Some kids are strong in some subject, and some just cant quiet get there. Not everyone is good at one thing. And if they are struggling with a subject of two, you should at least understand there predicament. A C average isn't that bad at all. Now if they were making D's and F's, then there's a problem. But a C? There's no harm against it. Besides, If half the school is making a C average, then who is going to be on that specific sports or team?

What if all the people that are making an A or B average, are not interested in sports or other activity?

What's the point of even having a sport at the school if no one is making a higher grade than a C? I know you want kids to succeed in life, but not everyone is perfect. Plus, being in an activity or sport can really help sharpen the brain. Remind kids once in a while to bring up there grade, but don't make a policy. It just isn't fair for everyone. My point here is that I think kids that have a grade that is higher than a C, can be able to play in sports and be in an activity.",3,Grades for extracurricular activities,Independent,0.4
2F032C44C82E,"Dear school administrator,

I do not agree with this decision at all, many of the students can not keep up with the curriculum and a C grade is maybe the farthest their effort will get them, some students are to caught up in their sport that they might not be able to keep up with the class, maybe you can lower the grade average, or think of other alternatives to get the student where they need to be.

Many students work and try hard in school, but yet still don't get A and B grades. They shouldn't be punished by penalizing them from the sport they love to play. One of my best friends plays on the school's basketball team and i see how hard she has to work to get the grades she is earning. If she worked that hard and still got a C, then i think the school should still let her play basketball because she had done all her assignments, completed all of her missing work and worked hard to try and stay on that team, and for the school to say that she cant play because she has a C would be truly unfair to her. Maybe a student is to caught up in their sport to even keep up with their homework or projects.

A lot of times a student is playing a sport, and that's the only thing their life revolves around at the moment. They put their social life on hold, they put their school work aside, and that sport is the only thing that matters to them. For example, last year in seventh grade I was involved in an after school sport. Each day i would come home at three o' clock from school. After a long day, i' d get my things ready for practice and made sure i had every single thing i needed. I would then make sure i had a healthy snack and i would leave for practice. Practice usually lasted about three to three and a half hours. When i was done my mom would pick me up around seven fifteen. By that time, i was very tired and worn out. We would sit down eat dinner, then i would take a quick shower and i was done for the day. At that point it was around ten o' clock and i was done for the day, i was completely worn out and then it was time to go to bed. As you can see, it is very hard for students to complete their work after school when they are in a busy sport. It would probably just be best to lower the grade or give an alternative to the children enabling them to make that average grade of a B.

Sometimes a student needs some time to do homework during school or extra credit. Some alternatives could be, an extra class that helps students on homework opr even just extra credit. That would definitively help a student with their work. Maybe the teachers could pay extra attention to that student or anything that will help them. All nin all, students should",4,Grades for extracurricular activities,Independent,0.6
FC4FADC00B91,"Dear principle,

I think that we should keep it at a C average because Some people that play sports stay at the average to play, and if you made it a B average then they would have to go to practice and go home and study and not have enough time to study. Then when they take the test they had to study for they wouldn't do so great on it them there average would go down.

Then they wouldn't have a lot of people to play sports. Sports keep us active and in shape. It keeps us healthy if, students couldn't play sports then kids wouldn't be so healthy we would all be fat, and im sure we don't want America like that. I think a lot of people struggle to make B averages. A lot of people cant learn quicker than other. Some people need time to go home and study not stay up all night have a test fail it. Not be able to play or be lazy for the game.

I would love for them to keep at a C average. C' s aren't that hard to make if you try, but if you don't have a lot of time to study then there isn't much possible chances to make a B average. Not a lot of people make B' s and A' s. I would hate for you to make it a C average. I wouldn't like it at all. Then they wouldn't pay to play a school sport, then the schools would have any money from they parents paying.

Sports are for fun, and competitive. Something active to do. Something that make a person happy. I'm sure you wouldn't want to take that away. Im sure a lot of parents wouldn't be so happy for there child about this. The kid would be pressured to do better, then they would be able to do the sport, then they would get so caught up in it they would fail at keeping there grade up then they wouldn't get to play there hobbies.

The sport they play could be something they want to be when they get older. They need lots of practice when they are younger to be a good player. This sport they play could be there carrier. Then they wouldn't have much of a chance to make it in a good collage they want to get in for there sport.

I would love for you to keep it at a C average thanks.            ",3,Grades for extracurricular activities,Independent,0.4
9A03E46C0A51,"Dear Principal,

I believe that changing the policy to play sports with a B average or higher is a great idea. Many students need to take responsibility of their grades, if they are or aren't playing sports. Some students, who play sports, concentrate on the game more than their text books.

Getting above C average grades shows good character. If they care about what they get on their assignments and tests, then they should care about how they act towards each other. This would help on the field and in the school building. The players need to build good character so that they can work as a team, achieve well in their grades, and their overall school sportsmanship.

Also, once students get into middle school and high school, grades and sports get serious, especially in high school, because their grades are shown on their transcript when students apply for college. Some collages won't let students ,who get low grades, play on their teams in games. That could affect their whole career. Then they wouldn't know what to do. They would be stuck and would have to apply for smaller college. They would have to pay for collage instead of getting a scholarship. Everyone knows that can get really pricey if you don't have a lot of money. Plus, in this economy, you need every last dollar you can get. If the students get a loan and can't pay it off, they could end up in debt.

Getting a B average grade in their classes would help the students feel proud of themselves for accomplishing what they want to achieve, whether it is getting a good grade, being able to apply for a big collage, have a well displayed transcript, or have a good recommendation for a collage application that is reflected off of their significant character, or any thing else that they are happy about getting. This would help the school's students entirely and to help each individual student's best work shine out.

Sincerely, anonymous student                                          ",3,Grades for extracurricular activities,Independent,0.4
